driver_id,first_name,last_name,nationality,dob,url
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
dumfries,Johnny,Dumfries,British,1958-04-26,http://en.wikipedia.org/wiki/Johnny_Dumfries
fabi,Teo,Fabi,Italian,1955-03-09,http://en.wikipedia.org/wiki/Teo_Fabi
ghinzani,Piercarlo,Ghinzani,Italian,1952-01-16,http://en.wikipedia.org/wiki/Piercarlo_Ghinzani
johansson,Stefan,Johansson,Swedish,1956-09-08,http://en.wikipedia.org/wiki/Stefan_Johansson
jones,Alan,Jones,Australian,1946-11-02,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
laffite,Jacques,Laffite,French,1943-11-21,http://en.wikipedia.org/wiki/Jacques_Laffite
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
nannini,Alessandro,Nannini,Italian,1959-07-07,http://en.wikipedia.org/wiki/Alessandro_Nannini
palmer,Jonathan,Palmer,British,1956-11-07,http://en.wikipedia.org/wiki/Jonathan_Palmer
patrese,Riccardo,Patrese,Italian,1954-04-17,http://en.wikipedia.org/wiki/Riccardo_Patrese
piquet,Nelson,Piquet,Brazilian,1952-08-17,http://en.wikipedia.org/wiki/Nelson_Piquet
prost,Alain,Prost,French,1955-02-24,http://en.wikipedia.org/wiki/Alain_Prost
keke_rosberg,Keke,Rosberg,Finnish,1948-12-06,http://en.wikipedia.org/wiki/Keke_Rosberg
rothengatter,Huub,Rothengatter,Dutch,1954-10-08,http://en.wikipedia.org/wiki/Huub_Rothengatter
senna,Ayrton,Senna,Brazilian,1960-03-21,http://en.wikipedia.org/wiki/Ayrton_Senna
streiff,Philippe,Streiff,French,1955-06-26,http://en.wikipedia.org/wiki/Philippe_Streiff
surer,Marc,Surer,Swiss,1951-09-18,http://en.wikipedia.org/wiki/Marc_Surer
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alliot,Philippe,Alliot,French,1954-07-27,http://en.wikipedia.org/wiki/Philippe_Alliot
arnoux,René,Arnoux,French,1948-07-04,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
caffi,Alex,Caffi,Italian,1964-03-18,http://en.wikipedia.org/wiki/Alex_Caffi
campos,Adrián,Campos,Spanish,1960-06-17,http://en.wikipedia.org/wiki/Adri%C3%A1n_Campos
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
cheever,Eddie,Cheever,American,1958-01-10,http://en.wikipedia.org/wiki/Eddie_Cheever
dalmas,Yannick,Dalmas,French,1961-07-28,http://en.wikipedia.org/wiki/Yannick_Dalmas
danner,Christian,Danner,German,1958-04-04,http://en.wikipedia.org/wiki/Christian_Danner
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
fabi,Teo,Fabi,Italian,1955-03-09,http://en.wikipedia.org/wiki/Teo_Fabi
fabre,Pascal,Fabre,French,1960-01-09,http://en.wikipedia.org/wiki/Pascal_Fabre
forini,Franco,Forini,Swiss,1958-09-22,http://en.wikipedia.org/wiki/Franco_Forini
ghinzani,Piercarlo,Ghinzani,Italian,1952-01-16,http://en.wikipedia.org/wiki/Piercarlo_Ghinzani
johansson,Stefan,Johansson,Swedish,1956-09-08,http://en.wikipedia.org/wiki/Stefan_Johansson
larini,Nicola,Larini,Italian,1964-03-19,http://en.wikipedia.org/wiki/Nicola_Larini
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
modena,Stefano,Modena,Italian,1963-05-12,http://en.wikipedia.org/wiki/Stefano_Modena
moreno,Roberto,Moreno,Brazilian,1959-02-11,http://en.wikipedia.org/wiki/Roberto_Moreno
satoru_nakajima,Satoru,Nakajima,Japanese,1953-02-23,http://en.wikipedia.org/wiki/Satoru_Nakajima
nannini,Alessandro,Nannini,Italian,1959-07-07,http://en.wikipedia.org/wiki/Alessandro_Nannini
palmer,Jonathan,Palmer,British,1956-11-07,http://en.wikipedia.org/wiki/Jonathan_Palmer
patrese,Riccardo,Patrese,Italian,1954-04-17,http://en.wikipedia.org/wiki/Riccardo_Patrese
piquet,Nelson,Piquet,Brazilian,1952-08-17,http://en.wikipedia.org/wiki/Nelson_Piquet
prost,Alain,Prost,French,1955-02-24,http://en.wikipedia.org/wiki/Alain_Prost
senna,Ayrton,Senna,Brazilian,1960-03-21,http://en.wikipedia.org/wiki/Ayrton_Senna
streiff,Philippe,Streiff,French,1955-06-26,http://en.wikipedia.org/wiki/Philippe_Streiff
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alliot,Philippe,Alliot,French,1954-07-27,http://en.wikipedia.org/wiki/Philippe_Alliot
arnoux,René,Arnoux,French,1948-07-04,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux
bailey,Julian,Bailey,British,1961-10-09,http://en.wikipedia.org/wiki/Julian_Bailey
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
caffi,Alex,Caffi,Italian,1964-03-18,http://en.wikipedia.org/wiki/Alex_Caffi
campos,Adrián,Campos,Spanish,1960-06-17,http://en.wikipedia.org/wiki/Adri%C3%A1n_Campos
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
cheever,Eddie,Cheever,American,1958-01-10,http://en.wikipedia.org/wiki/Eddie_Cheever
dalmas,Yannick,Dalmas,French,1961-07-28,http://en.wikipedia.org/wiki/Yannick_Dalmas
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
ghinzani,Piercarlo,Ghinzani,Italian,1952-01-16,http://en.wikipedia.org/wiki/Piercarlo_Ghinzani
gugelmin,Maurício,Gugelmin,Brazilian,1963-04-20,http://en.wikipedia.org/wiki/Maur%C3%ADcio_Gugelmin
johansson,Stefan,Johansson,Swedish,1956-09-08,http://en.wikipedia.org/wiki/Stefan_Johansson
larini,Nicola,Larini,Italian,1964-03-19,http://en.wikipedia.org/wiki/Nicola_Larini
larrauri,Oscar,Larrauri,Argentine,1954-08-19,http://en.wikipedia.org/wiki/Oscar_Larrauri
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
martini,Pierluigi,Martini,Italian,1961-04-23,http://en.wikipedia.org/wiki/Pierluigi_Martini
modena,Stefano,Modena,Italian,1963-05-12,http://en.wikipedia.org/wiki/Stefano_Modena
satoru_nakajima,Satoru,Nakajima,Japanese,1953-02-23,http://en.wikipedia.org/wiki/Satoru_Nakajima
nannini,Alessandro,Nannini,Italian,1959-07-07,http://en.wikipedia.org/wiki/Alessandro_Nannini
palmer,Jonathan,Palmer,British,1956-11-07,http://en.wikipedia.org/wiki/Jonathan_Palmer
patrese,Riccardo,Patrese,Italian,1954-04-17,http://en.wikipedia.org/wiki/Riccardo_Patrese
sala,Luis,Pérez-Sala,Spanish,1959-05-15,http://en.wikipedia.org/wiki/Luis_Perez-Sala
piquet,Nelson,Piquet,Brazilian,1952-08-17,http://en.wikipedia.org/wiki/Nelson_Piquet
prost,Alain,Prost,French,1955-02-24,http://en.wikipedia.org/wiki/Alain_Prost
raphanel,Pierre-Henri,Raphanel,French,1961-05-27,http://en.wikipedia.org/wiki/Pierre-Henri_Raphanel
schlesser,Jean-Louis,Schlesser,French,1948-09-12,http://en.wikipedia.org/wiki/Jean-Louis_Schlesser
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
alliot,Philippe,Alliot,French,1954-07-27,http://en.wikipedia.org/wiki/Philippe_Alliot
arnoux,René,Arnoux,French,1948-07-04,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux
barilla,Paolo,Barilla,Italian,1961-04-20,http://en.wikipedia.org/wiki/Paolo_Barilla
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
bernard,Éric,Bernard,French,1964-08-24,http://en.wikipedia.org/wiki/%C3%89ric_Bernard
bertaggia,Enrico,Bertaggia,Italian,1964-09-19,http://en.wikipedia.org/wiki/Enrico_Bertaggia
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
caffi,Alex,Caffi,Italian,1964-03-18,http://en.wikipedia.org/wiki/Alex_Caffi
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
cheever,Eddie,Cheever,American,1958-01-10,http://en.wikipedia.org/wiki/Eddie_Cheever
dalmas,Yannick,Dalmas,French,1961-07-28,http://en.wikipedia.org/wiki/Yannick_Dalmas
danner,Christian,Danner,German,1958-04-04,http://en.wikipedia.org/wiki/Christian_Danner
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
donnelly,Martin,Donnelly,British,1964-03-26,http://en.wikipedia.org/wiki/Martin_Donnelly_(racing_driver)
foitek,Gregor,Foitek,Swiss,1965-03-27,http://en.wikipedia.org/wiki/Gregor_Foitek
gachot,Bertrand,Gachot,Belgian,1962-12-23,http://en.wikipedia.org/wiki/Bertrand_Gachot
ghinzani,Piercarlo,Ghinzani,Italian,1952-01-16,http://en.wikipedia.org/wiki/Piercarlo_Ghinzani
grouillard,Olivier,Grouillard,French,1958-09-02,http://en.wikipedia.org/wiki/Olivier_Grouillard
gugelmin,Maurício,Gugelmin,Brazilian,1963-04-20,http://en.wikipedia.org/wiki/Maur%C3%ADcio_Gugelmin
herbert,Johnny,Herbert,British,1964-06-25,http://en.wikipedia.org/wiki/Johnny_Herbert
lehto,Jyrki,Järvilehto,Finnish,1966-01-31,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
johansson,Stefan,Johansson,Swedish,1956-09-08,http://en.wikipedia.org/wiki/Stefan_Johansson
larini,Nicola,Larini,Italian,1964-03-19,http://en.wikipedia.org/wiki/Nicola_Larini
larrauri,Oscar,Larrauri,Argentine,1954-08-19,http://en.wikipedia.org/wiki/Oscar_Larrauri
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
martini,Pierluigi,Martini,Italian,1961-04-23,http://en.wikipedia.org/wiki/Pierluigi_Martini
modena,Stefano,Modena,Italian,1963-05-12,http://en.wikipedia.org/wiki/Stefano_Modena
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
alliot,Philippe,Alliot,French,1954-07-27,http://en.wikipedia.org/wiki/Philippe_Alliot
barilla,Paolo,Barilla,Italian,1961-04-20,http://en.wikipedia.org/wiki/Paolo_Barilla
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
bernard,Éric,Bernard,French,1964-08-24,http://en.wikipedia.org/wiki/%C3%89ric_Bernard
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brabham,David,Brabham,Australian,1965-09-05,http://en.wikipedia.org/wiki/David_Brabham
gary_brabham,Gary,Brabham,Australian,1961-03-29,http://en.wikipedia.org/wiki/Gary_Brabham
caffi,Alex,Caffi,Italian,1964-03-18,http://en.wikipedia.org/wiki/Alex_Caffi
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
dalmas,Yannick,Dalmas,French,1961-07-28,http://en.wikipedia.org/wiki/Yannick_Dalmas
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
donnelly,Martin,Donnelly,British,1964-03-26,http://en.wikipedia.org/wiki/Martin_Donnelly_(racing_driver)
foitek,Gregor,Foitek,Swiss,1965-03-27,http://en.wikipedia.org/wiki/Gregor_Foitek
gachot,Bertrand,Gachot,Belgian,1962-12-23,http://en.wikipedia.org/wiki/Bertrand_Gachot
giacomelli,Bruno,Giacomelli,Italian,1952-09-10,http://en.wikipedia.org/wiki/Bruno_Giacomelli
grouillard,Olivier,Grouillard,French,1958-09-02,http://en.wikipedia.org/wiki/Olivier_Grouillard
gugelmin,Maurício,Gugelmin,Brazilian,1963-04-20,http://en.wikipedia.org/wiki/Maur%C3%ADcio_Gugelmin
herbert,Johnny,Herbert,British,1964-06-25,http://en.wikipedia.org/wiki/Johnny_Herbert
lehto,Jyrki,Järvilehto,Finnish,1966-01-31,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
johansson,Stefan,Johansson,Swedish,1956-09-08,http://en.wikipedia.org/wiki/Stefan_Johansson
langes,Claudio,Langes,Italian,1960-07-20,http://en.wikipedia.org/wiki/Claudio_Langes
larini,Nicola,Larini,Italian,1964-03-19,http://en.wikipedia.org/wiki/Nicola_Larini
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
martini,Pierluigi,Martini,Italian,1961-04-23,http://en.wikipedia.org/wiki/Pierluigi_Martini
modena,Stefano,Modena,Italian,1963-05-12,http://en.wikipedia.org/wiki/Stefano_Modena
morbidelli,Gianni,Morbidelli,Italian,1968-01-13,http://en.wikipedia.org/wiki/Gianni_Morbidelli
moreno,Roberto,Moreno,Brazilian,1959-02-11,http://en.wikipedia.org/wiki/Roberto_Moreno
satoru_nakajima,Satoru,Nakajima,Japanese,1953-02-23,http://en.wikipedia.org/wiki/Satoru_Nakajima
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
bailey,Julian,Bailey,British,1961-10-09,http://en.wikipedia.org/wiki/Julian_Bailey
barbazza,Fabrizio,Barbazza,Italian,1963-04-02,http://en.wikipedia.org/wiki/Fabrizio_Barbazza
bartels,Michael,Bartels,German,1968-03-08,http://en.wikipedia.org/wiki/Michael_Bartels
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
bernard,Éric,Bernard,French,1964-08-24,http://en.wikipedia.org/wiki/%C3%89ric_Bernard
blundell,Mark,Blundell,British,1966-04-08,http://en.wikipedia.org/wiki/Mark_Blundell
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
caffi,Alex,Caffi,Italian,1964-03-18,http://en.wikipedia.org/wiki/Alex_Caffi
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
chaves,Pedro,Chaves,Portuguese,1965-02-27,http://en.wikipedia.org/wiki/Pedro_Chaves
comas,Érik,Comas,French,1963-09-28,http://en.wikipedia.org/wiki/%C3%89rik_Comas
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
gachot,Bertrand,Gachot,Belgian,1962-12-23,http://en.wikipedia.org/wiki/Bertrand_Gachot
grouillard,Olivier,Grouillard,French,1958-09-02,http://en.wikipedia.org/wiki/Olivier_Grouillard
gugelmin,Maurício,Gugelmin,Brazilian,1963-04-20,http://en.wikipedia.org/wiki/Maur%C3%ADcio_Gugelmin
hakkinen,Mika,Häkkinen,Finnish,1968-09-28,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
hattori,Naoki,Hattori,Japanese,1966-06-13,http://en.wikipedia.org/wiki/Naoki_Hattori
herbert,Johnny,Herbert,British,1964-06-25,http://en.wikipedia.org/wiki/Johnny_Herbert
lehto,Jyrki,Järvilehto,Finnish,1966-01-31,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
johansson,Stefan,Johansson,Swedish,1956-09-08,http://en.wikipedia.org/wiki/Stefan_Johansson
larini,Nicola,Larini,Italian,1964-03-19,http://en.wikipedia.org/wiki/Nicola_Larini
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
martini,Pierluigi,Martini,Italian,1961-04-23,http://en.wikipedia.org/wiki/Pierluigi_Martini
modena,Stefano,Modena,Italian,1963-05-12,http://en.wikipedia.org/wiki/Stefano_Modena
morbidelli,Gianni,Morbidelli,Italian,1968-01-13,http://en.wikipedia.org/wiki/Gianni_Morbidelli
moreno,Roberto,Moreno,Brazilian,1959-02-11,http://en.wikipedia.org/wiki/Roberto_Moreno
satoru_nakajima,Satoru,Nakajima,Japanese,1953-02-23,http://en.wikipedia.org/wiki/Satoru_Nakajima
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
amati,Giovanna,Amati,Italian,1959-07-20,http://en.wikipedia.org/wiki/Giovanna_Amati
belmondo,Paul,Belmondo,French,1963-04-23,http://en.wikipedia.org/wiki/Paul_Belmondo
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
chiesa,Andrea,Chiesa,Swiss,1964-05-06,http://en.wikipedia.org/wiki/Andrea_Chiesa
comas,Érik,Comas,French,1963-09-28,http://en.wikipedia.org/wiki/%C3%89rik_Comas
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
fittipaldi,Christian,Fittipaldi,Brazilian,1971-01-18,http://en.wikipedia.org/wiki/Christian_Fittipaldi
gachot,Bertrand,Gachot,Belgian,1962-12-23,http://en.wikipedia.org/wiki/Bertrand_Gachot
grouillard,Olivier,Grouillard,French,1958-09-02,http://en.wikipedia.org/wiki/Olivier_Grouillard
gugelmin,Maurício,Gugelmin,Brazilian,1963-04-20,http://en.wikipedia.org/wiki/Maur%C3%ADcio_Gugelmin
hakkinen,Mika,Häkkinen,Finnish,1968-09-28,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
herbert,Johnny,Herbert,British,1964-06-25,http://en.wikipedia.org/wiki/Johnny_Herbert
damon_hill,Damon,Hill,British,1960-09-17,http://en.wikipedia.org/wiki/Damon_Hill
lehto,Jyrki,Järvilehto,Finnish,1966-01-31,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
katayama,Ukyo,Katayama,Japanese,1963-05-29,http://en.wikipedia.org/wiki/Ukyo_Katayama
lammers,Jan,Lammers,Dutch,1956-06-02,http://en.wikipedia.org/wiki/Jan_Lammers
larini,Nicola,Larini,Italian,1964-03-19,http://en.wikipedia.org/wiki/Nicola_Larini
mansell,Nigel,Mansell,British,1953-08-08,http://en.wikipedia.org/wiki/Nigel_Mansell
martini,Pierluigi,Martini,Italian,1961-04-23,http://en.wikipedia.org/wiki/Pierluigi_Martini
mccarthy,Perry,McCarthy,British,1961-03-03,http://en.wikipedia.org/wiki/Perry_McCarthy
modena,Stefano,Modena,Italian,1963-05-12,http://en.wikipedia.org/wiki/Stefano_Modena
morbidelli,Gianni,Morbidelli,Italian,1968-01-13,http://en.wikipedia.org/wiki/Gianni_Morbidelli
moreno,Roberto,Moreno,Brazilian,1959-02-11,http://en.wikipedia.org/wiki/Roberto_Moreno
naspetti,Emanuele,Naspetti,Italian,1968-02-24,http://en.wikipedia.org/wiki/Emanuele_Naspetti
patrese,Riccardo,Patrese,Italian,1954-04-17,http://en.wikipedia.org/wiki/Riccardo_Patrese
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
alliot,Philippe,Alliot,French,1954-07-27,http://en.wikipedia.org/wiki/Philippe_Alliot
andretti,Michael,Andretti,American,1962-10-05,http://en.wikipedia.org/wiki/Michael_Andretti
apicella,Marco,Apicella,Italian,1965-10-07,http://en.wikipedia.org/wiki/Marco_Apicella
badoer,Luca,Badoer,Italian,1971-01-25,http://en.wikipedia.org/wiki/Luca_Badoer
barbazza,Fabrizio,Barbazza,Italian,1963-04-02,http://en.wikipedia.org/wiki/Fabrizio_Barbazza
barrichello,Rubens,Barrichello,Brazilian,1972-05-23,http://en.wikipedia.org/wiki/Rubens_Barrichello
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
blundell,Mark,Blundell,British,1966-04-08,http://en.wikipedia.org/wiki/Mark_Blundell
boutsen,Thierry,Boutsen,Belgian,1957-07-13,http://en.wikipedia.org/wiki/Thierry_Boutsen
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
capelli,Ivan,Capelli,Italian,1963-05-24,http://en.wikipedia.org/wiki/Ivan_Capelli
comas,Érik,Comas,French,1963-09-28,http://en.wikipedia.org/wiki/%C3%89rik_Comas
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
fittipaldi,Christian,Fittipaldi,Brazilian,1971-01-18,http://en.wikipedia.org/wiki/Christian_Fittipaldi
gounon,Jean-Marc,Gounon,French,1963-01-01,http://en.wikipedia.org/wiki/Jean-Marc_Gounon
hakkinen,Mika,Häkkinen,Finnish,1968-09-28,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
herbert,Johnny,Herbert,British,1964-06-25,http://en.wikipedia.org/wiki/Johnny_Herbert
damon_hill,Damon,Hill,British,1960-09-17,http://en.wikipedia.org/wiki/Damon_Hill
irvine,Eddie,Irvine,British,1965-11-10,http://en.wikipedia.org/wiki/Eddie_Irvine
lehto,Jyrki,Järvilehto,Finnish,1966-01-31,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
katayama,Ukyo,Katayama,Japanese,1963-05-29,http://en.wikipedia.org/wiki/Ukyo_Katayama
lamy,Pedro,Lamy,Portuguese,1972-03-20,http://en.wikipedia.org/wiki/Pedro_Lamy
martini,Pierluigi,Martini,Italian,1961-04-23,http://en.wikipedia.org/wiki/Pierluigi_Martini
naspetti,Emanuele,Naspetti,Italian,1968-02-24,http://en.wikipedia.org/wiki/Emanuele_Naspetti
patrese,Riccardo,Patrese,Italian,1954-04-17,http://en.wikipedia.org/wiki/Riccardo_Patrese
prost,Alain,Prost,French,1955-02-24,http://en.wikipedia.org/wiki/Alain_Prost
michael_schumacher,Michael,Schumacher,German,1969-01-03,http://en.wikipedia.org/wiki/Michael_Schumacher
senna,Ayrton,Senna,Brazilian,1960-03-21,http://en.wikipedia.org/wiki/Ayrton_Senna
adams,Philippe,Adams,Belgian,1969-11-19,http://en.wikipedia.org/wiki/Philippe_Adams
alboreto,Michele,Alboreto,Italian,1956-12-23,http://en.wikipedia.org/wiki/Michele_Alboreto
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
alliot,Philippe,Alliot,French,1954-07-27,http://en.wikipedia.org/wiki/Philippe_Alliot
barrichello,Rubens,Barrichello,Brazilian,1972-05-23,http://en.wikipedia.org/wiki/Rubens_Barrichello
belmondo,Paul,Belmondo,French,1963-04-23,http://en.wikipedia.org/wiki/Paul_Belmondo
beretta,Olivier,Beretta,Monegasque,1969-11-23,http://en.wikipedia.org/wiki/Olivier_Beretta
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
bernard,Éric,Bernard,French,1964-08-24,http://en.wikipedia.org/wiki/%C3%89ric_Bernard
blundell,Mark,Blundell,British,1966-04-08,http://en.wikipedia.org/wiki/Mark_Blundell
brabham,David,Brabham,Australian,1965-09-05,http://en.wikipedia.org/wiki/David_Brabham
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
comas,Érik,Comas,French,1963-09-28,http://en.wikipedia.org/wiki/%C3%89rik_Comas
coulthard,David,Coulthard,British,1971-03-27,http://en.wikipedia.org/wiki/David_Coulthard
dalmas,Yannick,Dalmas,French,1961-07-28,http://en.wikipedia.org/wiki/Yannick_Dalmas
cesaris,Andrea,de Cesaris,Italian,1959-05-31,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
deletraz,Jean-Denis,Délétraz,Swiss,1963-10-01,http://en.wikipedia.org/wiki/Jean-Denis_Deletraz
fittipaldi,Christian,Fittipaldi,Brazilian,1971-01-18,http://en.wikipedia.org/wiki/Christian_Fittipaldi
frentzen,Heinz-Harald,Frentzen,German,1967-05-18,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen
gachot,Bertrand,Gachot,Belgian,1962-12-23,http://en.wikipedia.org/wiki/Bertrand_Gachot
gounon,Jean-Marc,Gounon,French,1963-01-01,http://en.wikipedia.org/wiki/Jean-Marc_Gounon
hakkinen,Mika,Häkkinen,Finnish,1968-09-28,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
herbert,Johnny,Herbert,British,1964-06-25,http://en.wikipedia.org/wiki/Johnny_Herbert
damon_hill,Damon,Hill,British,1960-09-17,http://en.wikipedia.org/wiki/Damon_Hill
inoue,Taki,Inoue,Japanese,1963-09-05,http://en.wikipedia.org/wiki/Taki_Inoue
irvine,Eddie,Irvine,British,1965-11-10,http://en.wikipedia.org/wiki/Eddie_Irvine
lehto,Jyrki,Järvilehto,Finnish,1966-01-31,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
katayama,Ukyo,Katayama,Japanese,1963-05-29,http://en.wikipedia.org/wiki/Ukyo_Katayama
lagorce,Franck,Lagorce,French,1968-09-01,http://en.wikipedia.org/wiki/Franck_Lagorce
lamy,Pedro,Lamy,Portuguese,1972-03-20,http://en.wikipedia.org/wiki/Pedro_Lamy
alesi,Jean,Alesi,French,1964-06-11,http://en.wikipedia.org/wiki/Jean_Alesi
badoer,Luca,Badoer,Italian,1971-01-25,http://en.wikipedia.org/wiki/Luca_Badoer
barrichello,Rubens,Barrichello,Brazilian,1972-05-23,http://en.wikipedia.org/wiki/Rubens_Barrichello
berger,Gerhard,Berger,Austrian,1959-08-27,http://en.wikipedia.org/wiki/Gerhard_Berger
blundell,Mark,Blundell,British,1966-04-08,http://en.wikipedia.org/wiki/Mark_Blundell
boullion,Jean-Christophe,Boullion,French,1969-12-27,http://en.wikipedia.org/wiki/Jean-Christophe_Boullion
brundle,Martin,Brundle,British,1959-06-01,http://en.wikipedia.org/wiki/Martin_Brundle
coulthard,David,Coulthard,British,1971-03-27,http://en.wikipedia.org/wiki/David_Coulthard
deletraz,Jean-Denis,Délétraz,Swiss,1963-10-01,http://en.wikipedia.org/wiki/Jean-Denis_Deletraz
